HeatingQC,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,SaleCondition,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
0,-0.5087543174046354,-1.068770642553703,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.5128503964600433,1,-0.18979833518262254,TA,P,0,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.8273921872266102,-1.3158236190296388,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-2.2727492509439866,1,-0.4962649138947335,TA,Y,0,Abnorml,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.1667579666179513,-0.5450183324247188,1,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.148162605669634,0.21590483512116396,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,1,0,-0.04354403526432497,2,0.033086449335276324,TA,Y,1,Normal,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.4654195671088468,0.45702854016167743,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.2693268721994872,2,0.014512717292118088,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.9569798837764489,0.06767304923560238,0,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,0.03467369160162807,2,-0.29195386141999286,TA,Y,0,Alloca,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.1693070695765271,-0.5430419086129112,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,1.2079395945909237,3,1.2403790321405619,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0.1693070695765271,0.6270009879771213,0,-1.0273628233099534,1,1.3856554504222593,0,0.3495455390055087,1,0,-1.0603744845217145,1,-1.081337473254218,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,-0.2716877422570861,0.9708987312316242,0,0.7813658143509358,1,0.16992708860002484,1,1.6241531946670693,1,1,0.9732864139930646,2,0.8131831951479224,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.2869823600085409,-0.8968217709264514,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-0.943047894222785,1,-0.9281041838981625,Fa,N,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,-0.944650923321097,-1.4067391143727832,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-1.177701074820644,1,-1.0349031431463225,TA,Y,0,Partial,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.41443750793733086,0.03209742062306761,0,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,0,0,,0,-2.1957613958437125,,N,0,Normal,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,1.7446526979763708,0.678388007084116,0,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,0,-0.04354403526432497,2,0.3395530280473873,TA,Y,1,Normal,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.1438160399907691,0.7001286690139984,0,0.7813658143509358,0,1.3856554504222593,0,0.3495455390055087,0,0,-0.943047894222785,1,-0.6866456673371054,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,-0.982887467699734,-0.1398514510041838,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.855959823694135,2,-0.33838819152788846,TA,Y,0,Normal,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.31205683525677186,2.362301094744095,1,0.7813658143509358,1,1.3856554504222593,1,2.2614570224978494,1,1,1.1297218677249707,3,1.481837548701619,TA,Y,1,Partial,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,2.8025304257853274,1.4986038889842233,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,-0.9821567576557615,2,-0.10621654098841046,TA,Y,1,Abnorml,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.7046186908774449,1.61916574150448,1,0.7813658143509358,1,0.16992708860002484,1,1.6241531946670693,1,0,-1.2950276651195736,1,-1.3599434539015915,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,-1.0975971008356449,-0.08451158427357415,0,0.7813658143509358,1,-1.0458012732222097,0,-0.9250621166560519,1,0,0.8168509602611586,2,-0.15265087109630607,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.17227272687262996,-0.8078826993951146,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,0,-0.6301769867589728,1,-0.8584526887363192,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.08815232923962858,-0.7426607136054675,0,-1.0273628233099534,1,-1.0458012732222097,0,-0.9250621166560519,0,0,1.1297218677249707,2,-0.19908520120420167,TA,Y,1,Partial,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.37503276898288,3.4019000197548337,1,2.590094452011825,0,2.601383812244494,1,2.89876085032863,1,0,0.46487118936436983,3,0.5624378125652861,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,-1.1001462037942207,-0.08846443189718912,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,1,1.0515041408590176,2,-0.38482252163578407,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,-0.43737943456451306,-1.0134307758230932,1,-1.0273628233099534,0,-2.2615296350444445,0,-1.562365944486832,1,0,-0.3564149427281371,2,0.3116924299826499,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,-0.9879856736168856,-0.7466135612290824,0,-1.0273628233099534,0,0.16992708860002484,0,-1.562365944486832,0,0,0.03467369160162807,1,-0.9698950809952686,TA,P,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.20286196237553952,-0.8315997851368044,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,-0.7866124404908789,1,-0.8584526887363192,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.10048128969498055,-0.5964053515317134,0,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,0,0,0.5821977796632993,2,0.2652580998747543,TA,Y,1,Normal,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0869841346638147,0.16847066363778423,0,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,0,0.03467369160162807,2,-0.17586803615025387,TA,Y,0,Normal,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.630359619177987,-1.4759139477860452,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,,0,-2.1957613958437125,,N,0,Normal,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,-0.513852523321787,-1.072723490177318,0,0.7813658143509358,0,-1.0458012732222097,0,-0.9250621166560519,1,0,-0.04354403526432497,2,-0.15265087109630607,TA,Y,1,Normal,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.8146466724337312,-1.3059414999706014,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,1,0,,0,-2.1957613958437125,,N,0,Normal,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-1.273485204977375,-0.3019182035723978,0,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,1,0,-0.47374153302706673,2,-0.09228624195604179,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.2716877422570861,-0.8849632280556066,0,-1.0273628233099534,1,0.16992708860002484,1,-0.28775828882527155,0,0,0.777742096828182,2,1.2868133622484574,TA,Y,1,Abnorml,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.1438160399907691,1.2970086601798596,0,0.7813658143509358,1,1.3856554504222593,1,0.986849366836289,1,1,-0.47374153302706673,2,0.06559048041080325,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.35070993397293587,1.0934370075636883,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.855959823694135,2,-0.38482252163578407,TA,Y,1,Normal,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.4267664683926828,-0.343423103620355,1,-1.0273628233099534,0,0.16992708860002484,1,0.3495455390055087,0,0,-0.16087062556325454,2,0.7017408028889729,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0.34774427667683305,-0.40469224178638713,1,0.7813658143509358,0,-1.0458012732222097,1,-0.28775828882527155,0,0,0.8950686871271115,2,-0.008704447761829711,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.4311130340715477,0.43528787823179504,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,-0.39552380616111366,2,-0.15265087109630607,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1.3316980186870915,0.35820734957130307,0,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,1,-0.31730607929516064,2,0.2652580998747543,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.1387178340736175,-0.5667589943546011,0,0.7813658143509358,0,0.16992708860002484,0,-0.9250621166560519,1,0,-0.4346326695940902,1,-0.7191496984126323,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,2.0377995382125875,0.9056767454419771,0,2.590094452011825,0,2.601383812244494,0,1.6241531946670693,0,0,0.4257623259313933,3,1.3611082904210905,TA,Y,0,Family,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,-0.39659378722730027,0.694199397578576,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.8168509602611586,3,0.868904391277397,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,-0.590325612079061,0.520274102139517,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,0,0,0.7386332333952055,2,-0.01334788077261927,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,-0.7534682014279122,-1.2585073284872217,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,1,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1.464251372533033,0.4609813877852924,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,0,0,1.0515041408590176,2,0.868904391277397,TA,Y,1,Normal,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.6362094653334254,-0.22879052253552074,0,0.7813658143509358,0,1.3856554504222593,0,-0.28775828882527155,0,0,0.855959823694135,2,1.1475103719247708,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0.8703103831848719,0.00047463963414781424,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,0.8168509602611586,2,0.4834994513818636,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.4489567547815783,0.4491228449144475,1,0.7813658143509358,0,3.817112174066729,0,2.2614570224978494,0,0,-0.5910681233259962,2,0.14452884159422577,TA,Y,0,Abnorml,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,-0.4832632878188774,0.4115707924901052,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,0,0,1.0123952774260412,2,-0.43125685174367967,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.7254280688835784,-1.2367666665573394,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-1.842551753181245,1,-1.3599434539015915,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,-0.7024861422563962,1.055884955139346,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,1,0.8950686871271115,2,-0.18051146916104344,TA,Y,1,Normal,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.20286196237553952,-0.8315997851368044,1,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.6718969067534866,-0.30982389881962774,0,-1.0273628233099534,0,0.16992708860002484,0,0.3495455390055087,0,0,-1.6470074360163625,1,-1.081337473254218,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
